,date,prediction,articles_per_day
347,2022-02-11,-0.08422664624808576,265.0
348,2022-02-12,-0.013173652694610778,169.0
349,2022-02-13,-0.22756827048114434,155.0
350,2022-02-14,-0.1069182389937107,192.0
351,2022-02-15,-0.026252983293556086,255.0
352,2022-02-16,-0.041176470588235294,276.0
353,2022-02-17,-0.037377049180327866,308.0
354,2022-02-18,-0.07879772542648253,248.0
355,2022-02-19,-0.00392156862745098,154.0
356,2022-02-20,0.007112375533428165,142.0
357,2022-02-21,-0.1348973607038123,138.0
358,2022-02-22,-0.010406811731315043,214.0
359,2022-02-23,0.04145077720207254,235.0
360,2022-02-24,-0.017110266159695818,213.0
361,2022-02-25,0.12984054669703873,179.0
362,2022-02-26,0.17222222222222222,145.0
363,2022-02-27,-0.12341772151898735,127.0
364,2022-02-28,0.05466970387243736,177.0
365,2022-03-01,0.13185913185913187,248.0
366,2022-03-02,0.13191489361702127,238.0
367,2022-03-03,0.013100436681222707,232.0
368,2022-03-04,0.04664391353811149,178.0
369,2022-03-05,0.11265164644714037,118.0
370,2022-03-06,-0.1144578313253012,133.0
371,2022-03-07,-0.0777479892761394,153.0
372,2022-03-08,-0.03763987792472025,200.0
373,2022-03-09,-0.012658227848101266,160.0
374,2022-03-10,-0.010550996483001172,172.0
375,2022-03-11,-0.04020100502512563,161.0
376,2022-03-12,-0.033707865168539325,90.0
377,2022-03-13,-0.1943127962085308,128.0
378,2022-03-14,-0.2423841059602649,153.0
379,2022-03-15,-0.13276026743075453,213.0
380,2022-03-16,-0.12529002320185614,175.0
381,2022-03-17,-0.11665004985044865,203.0
382,2022-03-18,-0.0896551724137931,147.0
383,2022-03-19,-0.10144927536231885,97.0
384,2022-03-20,-0.24233128834355827,131.0
385,2022-03-21,-0.03985507246376811,112.0
386,2022-03-22,-0.13807531380753138,147.0
387,2022-03-23,-0.1505711318795431,197.0
388,2022-03-24,-0.036390101892285295,139.0
389,2022-03-25,-0.14009661835748793,125.0
390,2022-03-26,-0.06046511627906977,87.0
391,2022-03-27,-0.24686192468619247,97.0
392,2022-03-28,-0.2654690618762475,102.0
393,2022-03-29,-0.14854517611026033,134.0
394,2022-03-30,-0.08633879781420765,185.0
395,2022-03-31,-0.06629834254143646,149.0
396,2022-04-01,-0.09006211180124224,131.0
397,2022-04-02,-0.1734475374732334,94.0
398,2022-04-03,-0.17823639774859287,107.0
399,2022-04-04,-0.2057877813504823,125.0
400,2022-04-05,-0.08452950558213716,127.0
401,2022-04-06,-0.23809523809523808,145.0
402,2022-04-07,-0.22098569157392686,127.0
403,2022-04-08,-0.28287841191067,164.0
404,2022-04-09,-0.24083769633507854,77.0
405,2022-04-10,-0.17215189873417722,159.0
406,2022-04-11,-0.16586151368760063,127.0
407,2022-04-12,-0.3163841807909605,144.0
408,2022-04-13,-0.252387448840382,148.0
409,2022-04-14,-0.1440329218106996,150.0
410,2022-04-15,-0.25925925925925924,104.0
411,2022-04-16,-0.21311475409836064,74.0
412,2022-04-17,-0.056140350877192984,115.0
413,2022-04-18,-0.27058823529411763,120.0
414,2022-04-19,-0.19765166340508805,206.0
415,2022-04-20,-0.16528162511542013,219.0
416,2022-04-21,-0.21866666666666668,153.0
417,2022-04-22,-0.25925925925925924,121.0
418,2022-04-23,-0.29153605015673983,64.0
419,2022-04-24,-0.4217506631299735,77.0
420,2022-04-25,-0.20533333333333334,78.0
421,2022-04-26,-0.36432160804020103,162.0
422,2022-04-27,-0.2510176390773406,149.0
423,2022-04-28,-0.11468812877263582,102.0
424,2022-04-29,-0.1140495867768595,122.0
425,2022-04-30,-0.2,57.0
